Rank;Player Tag;Player Name;Total Earnings;Country;Primary Game;Game Earnings;Earnings Percentage;Player Profile Link;Title;Name;Date of Birth;Age;Country Ranking;Total Prize Money Earned;Alternate IDs;Player;Total_2023;Total_2022;Total_2021;Total_2020;Total_2019;Total_2018;Total_2017;Total_2016;Total_2015;Total_2014;Total_2013;Total_2012;Total_2011;Total_2010;Total_2009;Total_2008;Total_2007;Total_2006;Total_2005;Total_2004;Total_2003;Total_2002;Total_2001
384;old chicken;Wang, Zhiyong;$567,040.77;China;Dota 2;$567,040.77;100.00%;https://www.esportsearnings.com/players/13394-old-chicken-wang-zhiyong;"Kang ""Blank"" Sun Gu - League of Legends Player";Kang, Sun Gu(강선구);April 30, 1998;25;#37;$559,518.75From 15 Tournaments;Blank, lemonade3, SKT Blank;old chicken Wang, Zhiyong;0;0;0;0;$199,766.94;0;0;$257,997.70;$77,206.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;Dubs;Daniel Walsh;$565,079.99;United States;Fortnite;$565,079.99;100.00%;https://www.esportsearnings.com/players/57614-dubs-daniel-walsh;"Scofield leches ""Scofield"" Gomez - Dota 2 Player";Scofield leches Gomez;April 29, 1998;25;#3;$559,303.67From 59 Tournaments;Aczino, Dominic, Gōjira, Scofield;Dubs Daniel Walsh;0;0;0;0;$444,841.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;HS;Wang, Yanwen;$565,015.54;China;PLAYERUNKNOWN’S BATTLEGROUNDS;$565,015.54;100.00%;https://www.esportsearnings.com/players/99306-hs-wang-yanwen;"Nathan ""Nayte"" Berquignol - VALORANT Player";Nathan Berquignol;<unknown>;0;#11;$558,508.75From 70 Tournaments;Nayte;HS Wang, Yanwen;0;$124,971.49;$387,453.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;Baolan;Wang, Liuyi;$563,367.89;China;League of Legends;$563,367.89;100.00%;https://www.esportsearnings.com/players/34363-baolan-wang-liuyi;"Martin ""stavn"" Lund - CS:GO Player";Martin Lund;March 26, 2002;21;#18;$556,137.63From 81 Tournaments;stavn;Baolan Wang, Liuyi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;JKnaps;Jacob Knapman;$562,920.94;Canada;Rocket League;$562,920.94;100.00%;https://www.esportsearnings.com/players/32223-jknaps-jacob-knapman;"Johnathan ""John"" Perez - Call of Duty Player";Johnathan Perez;March 28, 1996;27;#57;$555,499.59From 78 Tournaments;J0hn, John, John vQ, John288;JKnaps Jacob Knapman;0;$217,700.00;0;$62,149.12;0;0;$39,822.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;Spinx;Lotan Giladi;$562,718.33;Israel;Counter-Strike: Global Offensive;$421,918.33;74.98%;https://www.esportsearnings.com/players/48798-spinx-lotan-giladi;"Taniguchi ""Tokido"" Hajime - Fighting Game Player";Taniguchi, Hajime(谷口一);July 7, 1985;38;#4;$554,626.91From 95 Tournaments;ECHO FOX|Tokido, FOX|Tokido, MCZ|Tokido, ROHTO Z! | Tokido, Tokido;Spinx Lotan Giladi;$403,633.33;$100,100.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;RpK;Cédric Guipouy;$562,077.41;France;Counter-Strike: Global Offensive;$524,870.95;93.38%;https://www.esportsearnings.com/players/3293-rpk-cedric-guipouy;"Kim ""Classic"" Doh Woo - StarCraft II Player";Kim, Doh Woo(김도우);November 27, 1991;32;#38;$553,516.89From 270 Tournaments;Classic, If.Classic;RpK Cédric Guipouy;0;0;0;$112,866.67;$180,760.90;0;$48,803.72;$117,109.11;$22,433.90;0;0;$9,796.76;$10,747.09;$7,782.83;$6,458.38;$7,189.91;0;0;0;0;0;0;0
391;Limmp;Linus Blomdin;$559,619.65;Sweden;Dota 2;$518,945.79;92.73%;https://www.esportsearnings.com/players/9830-limmp-linus-blomdin;"Kang ""Ambition"" Chan Yong - League of Legends Player";Kang, Chan Yong(강찬용);October 27, 1992;31;#39;$553,454.41From 39 Tournaments;Ambition, Azubu B Ambition, CJ Ambition, CJ Entus 엠비션, Midkingking, MiG Ambition, SSG Ambition;Limmp Linus Blomdin;0;0;$182,680.00;$71,839.80;0;0;$60,400.00;$88,734.39;$38,826.80;$12,917.80;$18,510.86;$9,900.00;0;0;0;0;0;0;0;0;0;0;0
392;Blank;Kang, Sun Gu;$559,518.75;Korea, Republic of;League of Legends;$559,518.75;100.00%;https://www.esportsearnings.com/players/18904-blank-kang-sun-gu;"Matthew ""Kismet"" Tinsley - Call of Duty Player";Matthew Tinsley;<unknown>;0;#58;$551,458.33From 39 Tournaments;Kismet;Blank Kang, Sun Gu;0;0;0;0;0;0;$134,902.95;$418,365.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;Scofield;Scofield leches Gomez;$559,303.67;Peru;Dota 2;$559,303.67;100.00%;https://www.esportsearnings.com/players/42936-scofield-scofield-leches-gomez;"Jian ""Uzi"" Zihao - League of Legends Player";Jian, Zihao(简自豪);April 5, 1997;26;#93;$550,246.24From 42 Tournaments;OMGEDGUzi, RNG Uzi, Royal丶Uzi, Uz1, Uzi, UziUiz, 卡库拉丶阿克曼;Scofield Scofield leches Gomez;0;$130,465.27;$134,910.00;0;$192,150.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;Nayte;Nathan Berquignol;$558,508.75;France;Fortnite;$558,401.11;99.98%;https://www.esportsearnings.com/players/56863-nayte-nathan-berquignol;"René ""TeSeS"" Madsen - Counter-Strike 2 Player";René Madsen;December 12, 2000;23;#19;$550,240.92From 83 Tournaments;TeSeS;Nayte Nathan Berquignol;0;0;0;$69,855.00;$432,145.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;stavn;Martin Lund;$556,137.63;Denmark;Counter-Strike: Global Offensive;$556,137.63;100.00%;https://www.esportsearnings.com/players/33679-stavn-martin-lund;"Leon ""Khanada"" Khim - Fortnite Player";Leon Khim;<unknown>;0;#59;$549,999.67From 153 Tournaments;Khanada;stavn Martin Lund;$146,000.00;$166,500.00;$111,850.00;$77,100.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;John;Johnathan Perez;$555,499.59;United States;Call of Duty: Black Ops III;$232,707.50;41.89%;https://www.esportsearnings.com/players/3710-john-johnathan-perez;"Richard ""Xizt"" Landström - CS:GO Player";Richard Landström;February 22, 1991;32;#20;$549,513.99From 177 Tournaments;NiP Xizt Xtrfy, NiP-Xizt- SteelSeries, Xist, Xizt;John Johnathan Perez;0;0;0;0;0;$93,125.00;$103,875.00;$231,707.50;0;0;$20,360.00;0;$7,400.00;0;0;0;0;0;0;0;0;0;0
397;Tokido;Taniguchi, Hajime;$554,626.91;Japan;Street Fighter V: Arcade Edition;$253,282.95;45.67%;https://www.esportsearnings.com/players/1705-tokido-taniguchi-hajime;"Cho ""Mata"" Se Hyeong - League of Legends Player";Cho, Se Hyeong(조세형);February 27, 1994;29;#40;$549,295.45From 38 Tournaments;atam dog, Mata, MatataMa, MVP Mata, Not Bread Bro, RNG Mata, VG Sup perman, YelIOwStaR, 막타는마타가마타, 삼성갤럭시 MatA, 서폿유저김마타;Tokido Taniguchi, Hajime;0;0;0;0;0;$225,598.00;$122,000.00;$44,274.50;0;$12,735.00;0;$15,200.00;$3,508.00;0;0;0;$8,333.33;0;0;0;0;0;0
398;Zy;Zhang, Ye;$554,148.84;China;CrossFire;$554,148.84;100.00%;https://www.esportsearnings.com/players/104475-zy-zhang-ye;"Tian ""Meiko"" Ye - League of Legends Player";Tian, Ye(田野);June 6, 1998;25;#94;$547,043.97From 33 Tournaments;EDG Meiko, Mad, Meiko;Zy Zhang, Ye;$164,912.26;$148,356.00;$89,626.13;$62,635.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;Classic;Kim, Doh Woo;$553,716.89;Korea, Republic of;StarCraft II;$551,036.84;99.52%;https://www.esportsearnings.com/players/2271-classic-kim-doh-woo;"Kam ""Moon"" Boon Seng - Dota 2 Player";Kam, Boon Seng(甘文胜);February 12, 1995;28;#10;$544,992.44From 65 Tournaments;MooN, Moonn, NaNa;Classic Kim, Doh Woo;0;0;0;0;$90,752.52;$151,676.91;0;0;$78,447.77;$99,701.82;0;0;0;0;0;0;0;0;0;0;0;0;0
400;Ambition;Kang, Chan Yong;$553,454.41;Korea, Republic of;League of Legends;$553,454.41;100.00%;https://www.esportsearnings.com/players/2749-ambition-kang-chan-yong;"Timofey ""interz"" Yakushin - Counter-Strike 2 Player";Timofey Sergeyevich Yakushin(Тимофей Сергеевич Якушин);August 4, 2000;23;#22;$543,676.34From 63 Tournaments;1nterz, interz;Ambition Kang, Chan Yong;0;0;0;0;0;0;$318,301.74;$141,079.33;0;0;$31,030.55;$24,548.93;0;0;0;0;0;0;0;0;0;0;0
401;XiaoYing;Tang, Jiajie;$552,857.45;China;Arena of Valor;$552,857.45;100.00%;https://www.esportsearnings.com/players/89899-xiaoying-tang-jiajie;"Zhang ""Zy"" Ye - CrossFire Player";Zhang, Ye(张晔);October 18, 1999;24;#95;$542,929.46From 31 Tournaments;Ouoo, Ouou, Zy, 欧欧;XiaoYing Tang, Jiajie;0;$102,160.54;$127,766.68;$153,970.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;Khanada;Leon Khim;$552,649.67;United States;Fortnite;$552,649.67;100.00%;https://www.esportsearnings.com/players/62655-khanada-leon-khim;"Lee ""Forev"" Sang-don - Dota 2 Player";Lee, Sang-don(이상돈);November 18, 1991;32;#41;$541,537.11From 49 Tournaments;Forev;Khanada Leon Khim;$174,468.00;$89,550.00;$140,088.33;$78,018.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;Kismet;Matthew Tinsley;$551,458.33;United States;Call of Duty: Modern Warfare II;$365,000.00;66.19%;https://www.esportsearnings.com/players/15924-kismet-matthew-tinsley;"Eric ""Snip3down"" Wrona - Apex Legends Player";Eric Wrona;May 3, 1991;32;#60;$539,801.84From 158 Tournaments;EG Snip3down, nV TheSnip3down, OG Snip3down, Snip3down, Snipedown;Kismet Matthew Tinsley;$315,000.00;$142,500.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;Uzi;Jian, Zihao;$550,246.25;China;League of Legends;$550,246.25;100.00%;https://www.esportsearnings.com/players/4038-uzi-jian-zihao;"Garrett ""GarrettG"" Gordon - Rocket League Player";Garrett Gordon;February 6, 2001;22;#61;$538,721.69From 158 Tournaments;GarrettG;Uzi Jian, Zihao;0;0;0;0;0;$189,500.74;$97,284.57;$81,914.70;0;$74,330.46;$61,803.18;0;0;0;0;0;0;0;0;0;0;0;0
405;TeSeS;René Madsen;$550,240.92;Denmark;Counter-Strike: Global Offensive;$540,740.92;98.27%;https://www.esportsearnings.com/players/41398-teses-rene-madsen;"Cameron ""Cammy"" McKilligan - Call of Duty Player";Cameron McKilligan;<unknown>;0;#10;$535,650.00From 37 Tournaments;Cammy;TeSeS René Madsen;$155,500.00;$169,500.00;$114,850.00;$85,288.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;BuRan;Ye, Kang;$549,618.02;China;Arena of Valor;$549,618.02;100.00%;https://www.esportsearnings.com/players/95064-buran-ye-kang;"Yanis ""Alpha54"" Champenois - Rocket League Player";Yanis Champenois;June 27, 2003;20;#12;$534,836.54From 87 Tournaments;Alpha54;BuRan Ye, Kang;$145,984.20;0;$287,062.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;Xizt;Richard Landström;$549,513.99;Sweden;Counter-Strike: Global Offensive;$513,805.74;93.50%;https://www.esportsearnings.com/players/2440-xizt-richard-landstrom;"Kristian ""k0nfig"" Wienecke - Counter-Strike 2 Player";Kristian Wienecke;April 19, 1997;26;#20;$534,547.85From 127 Tournaments;k0nfig;Xizt Richard Landström;0;0;0;0;0;$76,166.67;$73,376.67;$138,150.00;$61,002.78;$53,684.42;$48,371.69;$25,193.62;$14,877.78;$9,120.20;0;0;0;0;0;0;0;0;0
408;Mata;Cho, Se Hyeong;$549,295.45;Korea, Republic of;League of Legends;$549,295.45;100.00%;https://www.esportsearnings.com/players/3830-mata-cho-se-hyeong;"Xu ""JiuWei"" Xinzhen - Arena of Valor Player";Xu, Xinzhen(许鑫蓁);November 21, 2002;21;#96;$534,036.37From 13 Tournaments;JiuWei, Ninetails, 九尾;Mata Cho, Se Hyeong;0;0;0;0;$78,313.08;$71,804.66;0;$109,754.24;0;$222,234.13;$31,543.90;0;0;0;0;0;0;0;0;0;0;0;0
409;Meiko;Tian, Ye;$547,043.97;China;League of Legends;$547,043.97;100.00%;https://www.esportsearnings.com/players/12663-meiko-tian-ye;"Kim ""Deft"" Hyuk Kyu - League of Legends Player";Kim, Hyuk Kyu(김혁규);October 23, 1996;27;#42;$533,702.27From 50 Tournaments;Chastelove, Deft, EDG Deft, EDG DefTnT, EDG丶Alpaca, MVP Deft, Rekk1es, Zebec poop, 삼성갤럭시 Deft;Meiko Tian, Ye;0;0;$157,475.00;0;0;$84,828.06;$58,213.35;$105,179.53;$79,017.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;Moon;Kam, Boon Seng;$544,992.44;Malaysia;Dota 2;$544,992.44;100.00%;https://www.esportsearnings.com/players/15807-moon-kam-boon-seng;"Reed ""Chicago"" Wilen - Rocket League Player";Reed Wilen;June 12, 2001;22;#62;$532,457.04From 106 Tournaments;;Moon Kam, Boon Seng;0;0;0;0;$156,520.40;$204,690.45;$51,874.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;interz;Timofey Yakushin;$544,476.34;Russian Federation;Counter-Strike: Global Offensive;$542,076.34;99.56%;https://www.esportsearnings.com/players/40798-interz-timofey-yakushin;"Simon ""Handsken"" Haag - Dota 2 Player";Simon Haag;<unknown>;0;#21;$532,032.93From 103 Tournaments;Handsken;interz Timofey Yakushin;0;$96,600.00;$336,897.08;$74,255.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;Forev;Lee, Sang-don;$541,537.11;Korea, Republic of;Dota 2;$541,537.11;100.00%;https://www.esportsearnings.com/players/4893-forev-lee-sang-don;"Xu ""Yinuo"" Bicheng - Arena of Valor Player";Xu, Bicheng(徐必成);<unknown>;0;#97;$530,307.23From 19 Tournaments;Yinuo, 一诺;Forev Lee, Sang-don;0;0;0;0;0;0;$83,763.80;$349,739.65;$32,092.02;$23,801.61;$15,736.28;0;0;0;0;0;0;0;0;0;0;0;0
413;Snip3down;Eric Wrona;$540,601.84;United States;Apex Legends;$177,389.34;32.81%;https://www.esportsearnings.com/players/1203-snip3down-eric-wrona;"Kim ""herO"" Joon Ho - StarCraft II Player";Kim, Joon Ho(김준호);August 18, 1992;31;#43;$530,282.29From 390 Tournaments;herO, herO[jOin];Snip3down Eric Wrona;0;0;0;0;0;0;$73,000.00;$57,375.00;$41,125.00;0;0;0;$14,500.00;$9,600.00;$10,800.00;$41,500.00;0;0;0;0;0;0;0
414;GarrettG;Garrett Gordon;$538,721.69;United States;Rocket League;$538,581.69;99.97%;https://www.esportsearnings.com/players/27359-garrettg-garrett-gordon;"Alexandre ""Kaydop"" Courant - Rocket League Player";Alexandre Courant;May 22, 1998;25;#13;$528,875.07From 222 Tournaments;Kaydop;GarrettG Garrett Gordon;0;0;$145,916.67;$79,230.79;$128,737.42;$58,482.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;Cammy;Cameron McKilligan;$535,650.00;United Kingdom;Call of Duty: Black Ops Cold War;$286,250.00;53.44%;https://www.esportsearnings.com/players/53086-cammy-cameron-mckilligan;"Martin ""MrSavage"" Foss - Fortnite Player";Martin Foss;November 12, 2004;19;#5;$528,618.40From 158 Tournaments;MrSavage, MrSavageM;Cammy Cameron McKilligan;0;0;$291,000.00;$80,250.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;JiuWei;Xu, Xinzhen;$535,310.92;China;Arena of Valor;$535,310.92;100.00%;https://www.esportsearnings.com/players/89908-jiuwei-xu-xinzhen;"Abdullah ""Acorn"" Akhras - Fortnite Player";Abdullah Akhras;June 14, 2004;19;#14;$527,552.39From 141 Tournaments;Acorn;JiuWei Xu, Xinzhen;$141,874.33;0;$292,306.75;$63,556.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;Chicago;Reed Wilen;$534,890.38;United States;Rocket League;$534,830.38;99.99%;https://www.esportsearnings.com/players/40347-chicago-reed-wilen;"Jang ""MC"" Min Chul - StarCraft II Player";Jang, Min Chul(장민철);June 17, 1991;32;#44;$527,352.06From 118 Tournaments;AAHero_gm, IrOn[KaL], JangMinChul, La[gm], La[ScM], MC, MinChul, oGsMC, oGsSK.MC, SK.MC, [duknow] MinChul;Chicago Reed Wilen;0;$226,533.33;0;$66,475.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;Alpha54;Yanis Champenois;$534,836.54;France;Rocket League;$534,836.54;100.00%;https://www.esportsearnings.com/players/53843-alpha54-yanis-champenois;"Thijs ""Thijs"" Molendijk - Hearthstone Player";Thijs Molendijk;<unknown>;0;#6;$527,264.66From 86 Tournaments;Thijs, ThijsNL;Alpha54 Yanis Champenois;$314,683.01;0;$91,117.09;$77,476.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;k0nfig;Kristian Wienecke;$534,547.85;Denmark;Counter-Strike: Global Offensive;$527,905.81;98.76%;https://www.esportsearnings.com/players/18811-k0nfig-kristian-wienecke;"Cesar ""Skyz"" Bueno - Call of Duty Player";Cesar Bueno;<unknown>;0;#63;$526,275.00From 30 Tournaments;Skyz;k0nfig Kristian Wienecke;0;0;0;$125,400.00;0;0;$92,250.00;$130,250.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;Deft;Kim, Hyuk Kyu;$533,702.27;Korea, Republic of;League of Legends;$533,702.27;100.00%;https://www.esportsearnings.com/players/3843-deft-kim-hyuk-kyu;"Hector Antonio ""K1"" Rodriguez - Dota 2 Player";Hector Antonio Rodriguez;<unknown>;0;#4;$525,722.28From 43 Tournaments;Hector, K1;Deft Kim, Hyuk Kyu;0;0;0;0;0;$69,936.66;0;$105,179.53;$79,017.50;$68,753.01;0;0;0;0;0;0;0;0;0;0;0;0;0
421;Handsken;Simon Haag;$532,032.93;Sweden;Dota 2;$511,426.78;96.13%;https://www.esportsearnings.com/players/12230-handsken-simon-haag;"Kim ""Gabbi"" Villafuerte Santos - Dota 2 Player";Kim Villafuerte Santos;August 1, 1998;25;#7;$525,385.15From 61 Tournaments;Gabbi;Handsken Simon Haag;0;0;$183,830.00;$71,839.80;0;0;$45,750.00;$87,460.24;$42,702.82;$11,686.40;$9,530.35;0;0;0;0;0;0;0;0;0;0;0;0
422;herO;Kim, Joon Ho;$531,607.29;Korea, Republic of;StarCraft II;$531,607.28;100.00%;https://www.esportsearnings.com/players/3042-hero-kim-joon-ho;"Nikola ""TruleX"" Krudulj - Fortnite Player";Nikola Krudulj;September 24, 2002;21;#2;$524,929.49From 73 Tournaments;TruleX;herO Kim, Joon Ho;$94,735.23;0;0;0;0;0;$74,255.81;0;$73,854.39;$58,019.04;$14,627.81;$12,773.70;0;0;0;0;0;0;0;0;0;0;0
423;JinYu;Xu, Xiangyu;$529,234.25;China;Arena of Valor;$529,234.25;100.00%;https://www.esportsearnings.com/players/95067-jinyu-xu-xiangyu;"Cao ""JiuCheng"" Zhishun - Arena of Valor Player";Cao, Zhishun(曹志顺);June 7, 1999;24;#98;$523,773.16From 12 Tournaments;JiuC, JiuCheng, 久诚, 诚诚;JinYu Xu, Xiangyu;0;$171,648.66;$189,504.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;Acorn;Abdullah Akhras;$529,152.39;Canada;Fortnite;$529,152.39;100.00%;https://www.esportsearnings.com/players/71444-acorn-abdullah-akhras;"Rafli Fathur ""Mikoto"" Rahman - Dota 2 Player";Rafli Fathur Rahman;February 28, 2000;23;#1;$523,183.98From 48 Tournaments;Mikoto;Acorn Abdullah Akhras;$219,116.00;$112,825.00;$137,251.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;Kaydop;Alexandre Courant;$529,074.96;France;Rocket League;$529,074.96;100.00%;https://www.esportsearnings.com/players/34191-kaydop-alexandre-courant;"Ian ""Enable"" Wyatt - Halo Player";Ian Wyatt;<unknown>;0;#64;$522,597.12From 109 Tournaments;Curse Enable, Enable, eNabLe, Enable eLv, Jus Enable, lx Enable xl, SQEnable;Kaydop Alexandre Courant;0;0;$93,217.09;$79,393.34;$142,929.17;$106,945.70;$85,120.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426;MrSavage;Martin Foss;$529,030.90;Norway;Fortnite;$529,030.90;100.00%;https://www.esportsearnings.com/players/61171-mrsavage-martin-foss;"Paco ""HyDra"" Rusiewiez - Call of Duty Player";Paco Rusiewiez;February 11, 2002;21;#14;$522,050.69From 34 Tournaments;HyDra;MrSavage Martin Foss;0;0;$121,345.00;$113,914.73;$214,348.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;MC;Jang, Min Chul;$527,352.06;Korea, Republic of;StarCraft II;$527,271.79;99.98%;https://www.esportsearnings.com/players/1000-mc-jang-min-chul;"Rhys ""Rated"" Price - Call of Duty Player";Rhys Price;November 8, 1995;28;#11;$520,765.22From 161 Tournaments;100T Rated, BasiC Rated, Impel_Rated, Rated, Reason Rated;MC Jang, Min Chul;0;0;0;0;0;0;0;0;0;$66,472.76;$67,460.57;$124,655.00;$142,945.17;$89,441.77;0;0;0;0;0;0;0;0;0
428;Thijs;Thijs Molendijk;$527,264.66;Netherlands;Hearthstone;$493,514.66;93.60%;https://www.esportsearnings.com/players/7517-thijs-molendijk;"Marcin ""Jankos"" Jankowski - League of Legends Player";Marcin Jankowski;July 23, 1995;28;#9;$519,257.63From 41 Tournaments;H2K Jankos, Jankos;Thijs Thijs Molendijk;0;0;0;0;0;$220,600.00;0;$86,908.13;$86,525.00;$13,536.52;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Skyz;Cesar Bueno;$526,275.00;United States;Call of Duty: Modern Warfare II;$365,000.00;69.36%;https://www.esportsearnings.com/players/64440-skyz-cesar-bueno;"Dmitrii ""DM"" Dorokhin - Dota 2 Player";Dmitrii Dorokhin(Дмитрий Дорохин);January 8, 2000;23;#23;$517,043.14From 39 Tournaments;DM, YSIV;Skyz Cesar Bueno;$315,000.00;0;0;$75,400.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;QiaoXi;Zeng, Qinglong;$525,805.58;China;Arena of Valor;$525,805.58;100.00%;https://www.esportsearnings.com/players/115052-qiaoxi-zeng-qinglong;"Brendan ""Falconer"" Falconer - Fortnite Player";Brendan Falconer;<unknown>;0;#65;$516,750.00From 33 Tournaments;Falconer;QiaoXi Zeng, Qinglong;$100,880.66;$170,039.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;K1;Hector Antonio Rodriguez;$525,722.28;Peru;Dota 2;$525,722.28;100.00%;https://www.esportsearnings.com/players/49387-k1-hector-antonio-rodriguez;"Anthony ""ZexRow"" Colandro - VALORANT Player";Anthony Colandro;<unknown>;0;#66;$516,084.73From 53 Tournaments;ZexRow;K1 Hector Antonio Rodriguez;0;$130,465.27;$134,910.00;0;$196,450.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Gabbi;Kim Villafuerte Santos;$525,385.15;Philippines;Dota 2;$525,385.15;100.00%;https://www.esportsearnings.com/players/31966-gabbi-kim-villafuerte-santos;"Chen ""ShiJiu"" Runzhi - Arena of Valor Player";Chen, Runzhi(陈润之);<unknown>;0;#99;$515,771.93From 9 Tournaments;ShiJiu, 诗酒;Gabbi Kim Villafuerte Santos;0;0;0;0;$366,370.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;TruleX;Nikola Krudulj;$525,342.00;Serbia;Fortnite;$523,842.00;99.71%;https://www.esportsearnings.com/players/68957-trulex-nikola-krudulj;"Ming ""ClearLove"" Kai - League of Legends Player";Ming, Kai(明凱);July 25, 1993;30;#100;$515,673.47From 48 Tournaments;Cherlshall, ClearLove, EDG Clearlove, WE CLove, WE Troll, WE.Mann;TruleX Nikola Krudulj;$278,339.77;0;$124,850.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;JiuCheng;Cao, Zhishun;$524,628.69;China;Arena of Valor;$524,628.69;100.00%;https://www.esportsearnings.com/players/60414-jiucheng-cao-zhishun;"Bryan ""Elemzje"" Tebessi - Rainbow Six Siege Player";Bryan Tebessi;March 6, 1996;27;#15;$514,796.08From 56 Tournaments;Elemzje;JiuCheng Cao, Zhishun;0;0;0;$169,986.13;$150,052.69;$176,944.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;Mikoto;Rafli Fathur Rahman;$523,517.31;Indonesia;Dota 2;$523,517.31;100.00%;https://www.esportsearnings.com/players/49361-mikoto-rafli-fathur-rahman;"Kevin ""Eco"" Smith - Halo Player";Kevin Smith;May 3, 1991;32;#67;$513,900.00From 58 Tournaments;Eco, TL Unlegit, UnLegit;Mikoto Rafli Fathur Rahman;$427,813.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;Enable;Ian Wyatt;$522,597.12;United States;Call of Duty: Black Ops 4;$141,875.00;27.15%;https://www.esportsearnings.com/players/1179-enable-ian-wyatt;"Alexander ""Vadeal"" Schlik - Fortnite Player";Alexander Schlik;January 11, 2005;18;#7;$513,835.50From 102 Tournaments;Vadeal;Enable Ian Wyatt;0;0;0;0;$141,625.00;$108,500.00;$61,750.00;$38,062.50;$83,035.75;0;0;$6,500.00;$14,400.00;$22,200.00;$1,800.00;0;0;0;0;0;0;0;0
437;HyDra;Paco Rusiewiez;$522,050.69;France;Call of Duty: Modern Warfare II;$365,000.00;69.92%;https://www.esportsearnings.com/players/82926-hydra-paco-rusiewiez;"Peter ""stanislaw"" Jarguz - CS:GO Player";Peter Jarguz;March 22, 1994;29;#15;$513,520.72From 110 Tournaments;stanislaw;HyDra Paco Rusiewiez;$321,000.00;$130,000.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;XingHen;Wang, Keqin;$521,758.61;China;Arena of Valor;$521,758.61;100.00%;https://www.esportsearnings.com/players/95062-xinghen-wang-keqin;"Zeng ""coolboy"" Ronghua - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Zeng, Ronghua;<unknown>;0;#101;$513,159.42From 15 Tournaments;coolboy;XingHen Wang, Keqin;0;0;$227,706.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Rated;Rhys Price;$520,765.22;United Kingdom;Call of Duty: Warzone;$289,588.60;55.61%;https://www.esportsearnings.com/players/14182-rated-rhys-price;"Zhong ""33Svan"" Hongsen - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Zhong, Hongsen(钟鸿森);July 30, 2000;23;#102;$511,077.06From 23 Tournaments;33Svan;Rated Rhys Price;0;0;$205,263.60;$80,608.33;0;$69,150.00;0;$81,500.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
